Transaction_ID,Date,Customer_ID,Gender,Age,Product_Category,Quantity,Price_per_Unit,Total_Amount,Customer_ID,age_range,HolidayName,Month_name,jan_dummy,feb_dummy,mar_dummy,apr_dummy,may_dummy,jun_dummy,jul_dummy,aug_dummy,sep_dummy,oct_dummy,nov_dummy,dec_dummy,spend_3m,QTY_3m,spend_12m,QTY_12m,dummy_under_20,dummy_20_29,dummy_30_39,dummy_40_49,dummy_50_59,dummy_60_plus,gender_dummy,HolidayDummy,Max_Temp,Min_Temp,Mean_Temp,Total_Precip_mm,Product_Category
490,2023-02-05,CUST490,Male,34,Clothing,3,50,150,CUST490,30-39,0,2,0,1,0,0,0,0,0,0,0,0,0,0,150,3,150,3,0,0,1,0,0,0,1,0,5.5,-0.3,2.6,0,Clothing
491,2023-05-23,CUST491,Female,60,Electronics,3,300,900,CUST491,60+,0,5,0,0,0,0,1,0,0,0,0,0,0,0,900,3,900,3,0,0,0,0,0,1,0,0,19.5,10,14.8,0,Electronics
492,2023-06-29,CUST492,Male,61,Beauty,4,25,100,CUST492,60+,0,6,0,0,0,0,0,1,0,0,0,0,0,0,100,4,100,4,0,0,0,0,0,1,1,0,26,13.7,19.9,0,Beauty
493,2023-11-25,CUST493,Male,41,Beauty,2,25,50,CUST493,40-49,0,11,0,0,0,0,0,0,0,0,0,0,1,0,50,2,50,2,0,0,0,1,0,0,1,0,3.8,-2,0.9,0,Beauty
494,2023-09-18,CUST494,Female,42,Beauty,4,50,200,CUST494,40-49,0,9,0,0,0,0,0,0,0,0,1,0,0,0,200,4,200,4,0,0,0,1,0,0,0,0,22.6,13.4,18,0,Beauty
495,2023-07-24,CUST495,Male,24,Beauty,2,30,60,CUST495,20-29,0,7,0,0,0,0,0,0,1,0,0,0,0,0,60,2,60,2,0,1,0,0,0,0,1,0,26.4,18.4,22.4,7.3,Beauty
496,2023-12-14,CUST496,Male,23,Clothing,2,300,600,CUST496,20-29,0,12,0,0,0,0,0,0,0,0,0,0,0,1,600,2,600,2,0,1,0,0,0,0,1,0,5.5,-1.8,1.9,0,Clothing
497,2023-10-02,CUST497,Male,41,Clothing,4,30,120,CUST497,40-49,0,10,0,0,0,0,0,0,0,0,0,1,0,0,120,4,120,4,0,0,0,1,0,0,1,0,25.2,16.9,21.1,0,Clothing
498,2023-06-19,CUST498,Female,50,Clothing,4,25,100,CUST498,50-59,0,6,0,0,0,0,0,1,0,0,0,0,0,0,100,4,100,4,0,0,0,0,1,0,0,0,24.4,16.1,20.3,0,Clothing
499,2023-01-15,CUST499,Male,46,Beauty,2,30,60,CUST499,40-49,0,1,1,0,0,0,0,0,0,0,0,0,0,0,60,2,60,2,0,0,0,1,0,0,1,0,-1,-8.4,-4.7,0,Beauty
500,2023-03-01,CUST500,Female,60,Beauty,4,25,100,CUST500,60+,0,3,0,0,1,0,0,0,0,0,0,0,0,0,100,4,100,4,0,0,0,0,0,1,0,0,3.2,-0.1,1.6,0,Beauty
501,2023-05-14,CUST501,Male,39,Electronics,2,30,60,CUST501,30-39,0,5,0,0,0,0,1,0,0,0,0,0,0,0,60,2,60,2,0,0,1,0,0,0,1,0,15.9,10.5,13.2,0,Electronics
502,2023-04-02,CUST502,Male,43,Electronics,3,50,150,CUST502,40-49,0,4,0,0,0,1,0,0,0,0,0,0,0,0,150,3,150,3,0,0,0,1,0,0,1,0,2.9,-3.7,-0.4,0,Electronics
503,2023-10-25,CUST503,Male,45,Beauty,4,500,2000,CUST503,40-49,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2000,4,2000,4,0,0,0,1,0,0,1,0,19.8,14.6,17.2,1.1,Beauty
504,2023-05-16,CUST504,Female,38,Beauty,3,50,150,CUST504,30-39,0,5,0,0,0,0,1,0,0,0,0,0,0,0,150,3,150,3,0,0,1,0,0,0,0,0,25,6.6,15.8,0,Beauty
505,2023-01-20,CUST505,Male,24,Beauty,1,50,50,CUST505,20-29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50,1,50,1,0,1,0,0,0,0,1,0,3.8,-0.8,1.5,1.7,Beauty
506,2023-02-25,CUST506,Male,34,Beauty,3,500,1500,CUST506,30-39,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1500,3,1500,3,0,0,1,0,0,0,1,0,-0.9,-8.2,-4.5,0.9,Beauty
507,2023-11-02,CUST507,Female,37,Electronics,3,500,1500,CUST507,30-39,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1500,3,1500,3,0,0,1,0,0,0,0,0,9.1,2.9,6,0,Electronics
508,2023-08-11,CUST508,Male,58,Beauty,2,300,600,CUST508,50-59,0,8,0,0,0,0,0,0,0,1,0,0,0,0,600,2,600,2,0,0,0,0,1,0,1,0,25.3,16,20.7,0,Beauty
509,2023-06-26,CUST509,Female,37,Electronics,3,300,900,CUST509,30-39,0,6,0,0,0,0,0,1,0,0,0,0,0,0,900,3,900,3,0,0,1,0,0,0,0,0,24,19.5,21.7,7.5,Electronics
510,2023-06-10,CUST510,Female,39,Beauty,4,50,200,CUST510,30-39,0,6,0,0,0,0,0,1,0,0,0,0,0,0,200,4,200,4,0,0,1,0,0,0,0,0,25.9,14.1,20,0,Beauty
511,2023-08-12,CUST511,Male,45,Beauty,2,50,100,CUST511,40-49,0,8,0,0,0,0,0,0,0,1,0,0,0,0,100,2,100,2,0,0,0,1,0,0,1,0,29.5,19.8,24.6,1.7,Beauty
512,2023-11-07,CUST512,Female,57,Beauty,1,25,25,CUST512,50-59,0,11,0,0,0,0,0,0,0,0,0,0,1,0,25,1,25,1,0,0,0,0,1,0,0,0,,,,,Beauty
513,2023-09-19,CUST513,Male,24,Electronics,4,25,100,CUST513,20-29,0,9,0,0,0,0,0,0,0,0,1,0,0,0,100,4,100,4,0,1,0,0,0,0,1,0,21.6,11.1,16.3,0,Electronics
514,2023-03-01,CUST514,Female,18,Electronics,1,300,300,CUST514,Under 20,0,3,0,0,1,0,0,0,0,0,0,0,0,0,300,1,300,1,1,0,0,0,0,0,0,0,3.2,-0.1,1.6,0,Electronics
515,2023-07-17,CUST515,Female,49,Clothing,3,300,900,CUST515,40-49,0,7,0,0,0,0,0,0,1,0,0,0,0,0,900,3,900,3,0,0,0,1,0,0,0,0,27.1,19.2,23.2,0,Clothing
516,2023-10-23,CUST516,Male,30,Beauty,4,25,100,CUST516,30-39,0,10,0,0,0,0,0,0,0,0,0,1,0,0,100,4,100,4,0,0,1,0,0,0,1,0,12.2,2,7.1,0,Beauty
517,2023-04-08,CUST517,Female,47,Clothing,4,25,100,CUST517,40-49,0,4,0,0,0,1,0,0,0,0,0,0,0,0,100,4,100,4,0,0,0,1,0,0,0,0,6.1,-1.6,2.3,0,Clothing
518,2023-05-11,CUST518,Female,40,Clothing,1,30,30,CUST518,40-49,0,5,0,0,0,0,1,0,0,0,0,0,0,0,30,1,30,1,0,0,0,1,0,0,0,0,26.7,11.5,19.1,0,Clothing
519,2023-01-23,CUST519,Female,36,Electronics,4,30,120,CUST519,30-39,0,1,1,0,0,0,0,0,0,0,0,0,0,0,120,4,120,4,0,0,1,0,0,0,0,0,2.7,-2,0.4,0,Electronics
520,2023-12-29,CUST520,Female,49,Electronics,4,25,100,CUST520,40-49,0,12,0,0,0,0,0,0,0,0,0,0,0,1,100,4,100,4,0,0,0,1,0,0,0,0,7.1,2.6,4.9,4.5,Electronics
521,2023-08-12,CUST521,Female,47,Clothing,4,30,120,CUST521,40-49,0,8,0,0,0,0,0,0,0,1,0,0,0,0,120,4,120,4,0,0,0,1,0,0,0,0,29.5,19.8,24.6,1.7,Clothing
522,2023-01-01,CUST522,Male,46,Beauty,3,500,1500,CUST522,40-49,New Year's Day,1,1,0,0,0,0,0,0,0,0,0,0,0,1500,3,1500,3,0,0,0,1,0,0,1,1,5,2.7,3.9,1.5,Beauty
523,2023-09-24,CUST523,Female,62,Electronics,1,300,300,CUST523,60+,0,9,0,0,0,0,0,0,0,0,1,0,0,0,300,1,300,1,0,0,0,0,0,1,0,0,21.4,14.2,17.8,0,Electronics
524,2023-10-03,CUST524,Male,46,Beauty,4,300,1200,CUST524,40-49,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1200,4,1200,4,0,0,0,1,0,0,1,0,28.3,17.1,22.7,0,Beauty
525,2023-12-18,CUST525,Female,47,Beauty,2,25,50,CUST525,40-49,0,12,0,0,0,0,0,0,0,0,0,0,0,1,50,2,50,2,0,0,0,1,0,0,0,0,7.1,-1.7,2.7,1.8,Beauty
526,2023-12-10,CUST526,Male,33,Clothing,2,50,100,CUST526,30-39,0,12,0,0,0,0,0,0,0,0,0,0,0,1,100,2,100,2,0,0,1,0,0,0,1,0,10.9,2.8,6.8,0.7,Clothing
527,2023-04-11,CUST527,Male,57,Clothing,2,25,50,CUST527,50-59,0,4,0,0,0,1,0,0,0,0,0,0,0,0,50,2,50,2,0,0,0,0,1,0,1,0,24.4,8.2,16.3,0,Clothing
528,2023-07-06,CUST528,Female,36,Clothing,2,30,60,CUST528,30-39,0,7,0,0,0,0,0,0,1,0,0,0,0,0,60,2,60,2,0,0,1,0,0,0,0,0,30,22.2,26.1,1.1,Clothing
529,2023-08-09,CUST529,Female,35,Clothing,3,50,150,CUST529,30-39,0,8,0,0,0,0,0,0,0,1,0,0,0,0,150,3,150,3,0,0,1,0,0,0,0,0,28.9,16.6,22.8,0,Clothing
530,2023-02-05,CUST530,Female,18,Electronics,4,30,120,CUST530,Under 20,0,2,0,1,0,0,0,0,0,0,0,0,0,0,120,4,120,4,1,0,0,0,0,0,0,0,5.5,-0.3,2.6,0,Electronics
531,2023-12-07,CUST531,Male,31,Electronics,1,500,500,CUST531,30-39,0,12,0,0,0,0,0,0,0,0,0,0,0,1,500,1,500,1,0,0,1,0,0,0,1,0,5.7,0.3,3,3.9,Electronics
532,2023-06-19,CUST532,Female,64,Clothing,4,30,120,CUST532,60+,0,6,0,0,0,0,0,1,0,0,0,0,0,0,120,4,120,4,0,0,0,0,0,1,0,0,24.4,16.1,20.3,0,Clothing
533,2023-11-16,CUST533,Male,19,Electronics,3,500,1500,CUST533,Under 20,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1500,3,1500,3,1,0,0,0,0,0,1,0,12.3,4.6,8.5,0,Electronics
534,2023-06-10,CUST534,Male,45,Clothing,2,500,1000,CUST534,40-49,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1000,2,1000,2,0,0,0,1,0,0,1,0,25.9,14.1,20,0,Clothing
535,2023-12-06,CUST535,Male,47,Beauty,3,30,90,CUST535,40-49,0,12,0,0,0,0,0,0,0,0,0,0,0,1,90,3,90,3,0,0,0,1,0,0,1,0,1.4,-1.8,-0.2,0,Beauty
536,2023-03-05,CUST536,Female,55,Beauty,4,30,120,CUST536,50-59,0,3,0,0,1,0,0,0,0,0,0,0,0,0,120,4,120,4,0,0,0,0,1,0,0,0,6.8,-0.1,3.3,0.4,Beauty
537,2023-06-03,CUST537,Female,21,Beauty,1,500,500,CUST537,20-29,0,6,0,0,0,0,0,1,0,0,0,0,0,0,500,1,500,1,0,1,0,0,0,0,0,0,23.4,15.8,19.6,0,Beauty
538,2023-09-17,CUST538,Male,18,Clothing,3,50,150,CUST538,Under 20,0,9,0,0,0,0,0,0,0,0,1,0,0,0,150,3,150,3,1,0,0,0,0,0,1,0,23.3,15,19.2,0.9,Clothing
539,2023-06-08,CUST539,Male,25,Beauty,1,500,500,CUST539,20-29,0,6,0,0,0,0,0,1,0,0,0,0,0,0,500,1,500,1,0,1,0,0,0,0,1,0,18.5,13.3,15.9,0,Beauty
540,2023-12-08,CUST540,Female,46,Electronics,3,300,900,CUST540,40-49,0,12,0,0,0,0,0,0,0,0,0,0,0,1,900,3,900,3,0,0,0,1,0,0,0,0,7.9,4,5.9,0,Electronics
541,2023-07-29,CUST541,Male,56,Beauty,1,500,500,CUST541,50-59,0,7,0,0,0,0,0,0,1,0,0,0,0,0,500,1,500,1,0,0,0,0,1,0,1,0,25.2,16.6,20.9,12.8,Beauty
542,2023-06-17,CUST542,Female,20,Beauty,1,50,50,CUST542,20-29,0,6,0,0,0,0,0,1,0,0,0,0,0,0,50,1,50,1,0,1,0,0,0,0,0,0,25.4,13.8,19.6,0,Beauty
543,2023-07-26,CUST543,Male,49,Beauty,2,300,600,CUST543,40-49,0,7,0,0,0,0,0,0,1,0,0,0,0,0,600,2,600,2,0,0,0,1,0,0,1,0,28.8,20.6,24.7,6.2,Beauty
544,2023-12-23,CUST544,Female,27,Electronics,1,25,25,CUST544,20-29,0,12,0,0,0,0,0,0,0,0,0,0,0,1,25,1,25,1,0,1,0,0,0,0,0,0,4.8,0.8,2.8,7.5,Electronics
545,2023-06-01,CUST545,Male,27,Clothing,2,25,50,CUST545,20-29,0,6,0,0,0,0,0,1,0,0,0,0,0,0,50,2,50,2,0,1,0,0,0,0,1,0,30.4,19,24.7,0,Clothing
546,2023-10-11,CUST546,Female,36,Electronics,4,50,200,CUST546,30-39,0,10,0,0,0,0,0,0,0,0,0,1,0,0,200,4,200,4,0,0,1,0,0,0,0,0,14.4,7.5,11,0,Electronics
547,2023-03-07,CUST547,Male,63,Clothing,4,500,2000,CUST547,60+,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2000,4,2000,4,0,0,0,0,0,1,1,0,1.9,-1.9,0,0,Clothing
548,2023-04-09,CUST548,Female,51,Clothing,2,30,60,CUST548,50-59,0,4,0,0,0,1,0,0,0,0,0,0,0,0,60,2,60,2,0,0,0,0,1,0,0,0,10.1,1.6,5.8,0,Clothing
549,2023-08-04,CUST549,Female,50,Beauty,2,50,100,CUST549,50-59,0,8,0,0,0,0,0,0,0,1,0,0,0,0,100,2,100,2,0,0,0,0,1,0,0,0,27.5,17.8,22.6,0,Beauty
550,2023-12-07,CUST550,Male,40,Clothing,3,300,900,CUST550,40-49,0,12,0,0,0,0,0,0,0,0,0,0,0,1,900,3,900,3,0,0,0,1,0,0,1,0,5.7,0.3,3,3.9,Clothing
551,2023-07-14,CUST551,Male,45,Electronics,3,300,900,CUST551,40-49,0,7,0,0,0,0,0,0,1,0,0,0,0,0,900,3,900,3,0,0,0,1,0,0,1,0,26.1,15.3,20.7,0,Electronics
552,2023-12-13,CUST552,Female,49,Electronics,3,25,75,CUST552,40-49,0,12,0,0,0,0,0,0,0,0,0,0,0,1,75,3,75,3,0,0,0,1,0,0,0,0,3.6,-1.4,1.1,0,Electronics
553,2023-03-31,CUST553,Male,24,Clothing,4,300,1200,CUST553,20-29,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1200,4,1200,4,0,1,0,0,0,0,1,0,4.8,1.2,3,10,Clothing
554,2023-11-12,CUST554,Female,46,Beauty,3,50,150,CUST554,40-49,0,11,0,0,0,0,0,0,0,0,0,0,1,0,150,3,150,3,0,0,0,1,0,0,0,0,4.9,0,2.5,0,Beauty
555,2023-10-19,CUST555,Male,25,Beauty,1,300,300,CUST555,20-29,0,10,0,0,0,0,0,0,0,0,0,1,0,0,300,1,300,1,0,1,0,0,0,0,1,0,16.1,10.7,13.4,0.2,Beauty
556,2023-06-04,CUST556,Female,18,Electronics,1,50,50,CUST556,Under 20,0,6,0,0,0,0,0,1,0,0,0,0,0,0,50,1,50,1,1,0,0,0,0,0,0,0,20.3,13.1,16.7,0,Electronics
557,2023-07-27,CUST557,Female,20,Beauty,3,30,90,CUST557,20-29,0,7,0,0,0,0,0,0,1,0,0,0,0,0,90,3,90,3,0,1,0,0,0,0,0,0,30,20.8,25.4,14.3,Beauty
558,2023-10-08,CUST558,Female,41,Clothing,1,25,25,CUST558,40-49,0,10,0,0,0,0,0,0,0,0,0,1,0,0,25,1,25,1,0,0,0,1,0,0,0,0,11.5,7.4,9.5,1.5,Clothing
559,2023-01-01,CUST559,Female,40,Clothing,4,300,1200,CUST559,40-49,New Year's Day,1,1,0,0,0,0,0,0,0,0,0,0,0,1200,4,1200,4,0,0,0,1,0,0,0,1,5,2.7,3.9,1.5,Clothing
560,2023-06-05,CUST560,Female,25,Electronics,1,50,50,CUST560,20-29,0,6,0,0,0,0,0,1,0,0,0,0,0,0,50,1,50,1,0,1,0,0,0,0,0,0,22.4,14.2,18.3,0,Electronics
561,2023-05-27,CUST561,Female,64,Clothing,4,500,2000,CUST561,60+,0,5,0,0,0,0,1,0,0,0,0,0,0,0,2000,4,2000,4,0,0,0,0,0,1,0,0,23.2,12.4,17.8,0,Clothing
562,2023-04-18,CUST562,Male,54,Electronics,2,25,50,CUST562,50-59,0,4,0,0,0,1,0,0,0,0,0,0,0,0,50,2,50,2,0,0,0,0,1,0,1,0,6.3,2.3,4.3,0,Electronics
563,2023-08-09,CUST563,Male,20,Clothing,2,30,60,CUST563,20-29,0,8,0,0,0,0,0,0,0,1,0,0,0,0,60,2,60,2,0,1,0,0,0,0,1,0,28.9,16.6,22.8,0,Clothing
564,2023-10-24,CUST564,Male,50,Electronics,2,50,100,CUST564,50-59,0,10,0,0,0,0,0,0,0,0,0,1,0,0,100,2,100,2,0,0,0,0,1,0,1,0,18.3,9.3,13.8,0,Electronics
565,2023-11-07,CUST565,Female,45,Beauty,2,30,60,CUST565,40-49,0,11,0,0,0,0,0,0,0,0,0,0,1,0,60,2,60,2,0,0,0,1,0,0,0,0,,,,,Beauty
566,2023-12-02,CUST566,Female,64,Clothing,1,30,30,CUST566,60+,0,12,0,0,0,0,0,0,0,0,0,0,0,1,30,1,30,1,0,0,0,0,0,1,0,0,4.1,2.3,3.2,2.8,Clothing
567,2023-06-14,CUST567,Female,25,Clothing,3,300,900,CUST567,20-29,0,6,0,0,0,0,0,1,0,0,0,0,0,0,900,3,900,3,0,1,0,0,0,0,0,0,19.3,12.5,15.9,1.3,Clothing
568,2023-08-27,CUST568,Female,51,Electronics,1,300,300,CUST568,50-59,0,8,0,0,0,0,0,0,0,1,0,0,0,0,300,1,300,1,0,0,0,0,1,0,0,0,22.3,13.3,17.8,0,Electronics
569,2023-08-15,CUST569,Male,52,Electronics,4,50,200,CUST569,50-59,0,8,0,0,0,0,0,0,0,1,0,0,0,0,200,4,200,4,0,0,0,0,1,0,1,0,23.2,18.6,20.9,2.8,Electronics
570,2023-08-15,CUST570,Male,49,Clothing,1,500,500,CUST570,40-49,0,8,0,0,0,0,0,0,0,1,0,0,0,0,500,1,500,1,0,0,0,1,0,0,1,0,23.2,18.6,20.9,2.8,Clothing
571,2023-12-12,CUST571,Female,41,Electronics,1,50,50,CUST571,40-49,0,12,0,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1,0,0,0,1,0,0,0,0,5.7,-0.2,2.7,0,Electronics
572,2023-04-20,CUST572,Male,31,Clothing,4,500,2000,CUST572,30-39,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2000,4,2000,4,0,0,1,0,0,0,1,0,10.2,3.9,7.1,0.7,Clothing
573,2023-09-19,CUST573,Male,49,Beauty,2,30,60,CUST573,40-49,0,9,0,0,0,0,0,0,0,0,1,0,0,0,60,2,60,2,0,0,0,1,0,0,1,0,21.6,11.1,16.3,0,Beauty
574,2023-08-31,CUST574,Female,63,Electronics,2,25,50,CUST574,60+,0,8,0,0,0,0,0,0,0,1,0,0,0,0,50,2,50,2,0,0,0,0,0,1,0,0,22.1,11.6,16.8,0,Electronics
575,2023-03-28,CUST575,Male,60,Clothing,2,50,100,CUST575,60+,0,3,0,0,1,0,0,0,0,0,0,0,0,0,100,2,100,2,0,0,0,0,0,1,1,0,7.2,2.1,4.7,0,Clothing
576,2023-12-04,CUST576,Female,33,Beauty,3,50,150,CUST576,30-39,0,12,0,0,0,0,0,0,0,0,0,0,0,1,150,3,150,3,0,0,1,0,0,0,0,0,4.4,1.2,2.8,0,Beauty
577,2023-02-13,CUST577,Male,21,Beauty,4,500,2000,CUST577,20-29,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2000,4,2000,4,0,1,0,0,0,0,1,0,9.8,-0.6,4.6,0,Beauty
578,2023-05-26,CUST578,Female,54,Clothing,4,30,120,CUST578,50-59,0,5,0,0,0,0,1,0,0,0,0,0,0,0,120,4,120,4,0,0,0,0,1,0,0,0,19.9,7.4,13.7,0,Clothing
579,2023-09-21,CUST579,Female,38,Electronics,1,30,30,CUST579,30-39,0,9,0,0,0,0,0,0,0,0,1,0,0,0,30,1,30,1,0,0,1,0,0,0,0,0,22.2,14,18.1,0,Electronics
580,2023-12-06,CUST580,Female,31,Clothing,3,500,1500,CUST580,30-39,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1500,3,1500,3,0,0,1,0,0,0,0,0,1.4,-1.8,-0.2,0,Clothing
581,2023-11-21,CUST581,Female,48,Beauty,2,30,60,CUST581,40-49,0,11,0,0,0,0,0,0,0,0,0,0,1,0,60,2,60,2,0,0,0,1,0,0,0,0,6.3,2,4.2,16.6,Beauty
582,2023-11-14,CUST582,Male,35,Clothing,3,300,900,CUST582,30-39,0,11,0,0,0,0,0,0,0,0,0,0,1,0,900,3,900,3,0,0,1,0,0,0,1,0,9.4,4.9,7.1,0,Clothing
583,2023-06-21,CUST583,Female,24,Electronics,4,25,100,CUST583,20-29,0,6,0,0,0,0,0,1,0,0,0,0,0,0,100,4,100,4,0,1,0,0,0,0,0,0,26.2,18.9,22.5,0,Electronics
584,2023-02-17,CUST584,Female,27,Beauty,4,50,200,CUST584,20-29,0,2,0,1,0,0,0,0,0,0,0,0,0,0,200,4,200,4,0,1,0,0,0,0,0,0,1,-7.9,-3.5,5.7,Beauty
585,2023-05-01,CUST585,Female,24,Clothing,1,25,25,CUST585,20-29,0,5,0,0,0,0,1,0,0,0,0,0,0,0,25,1,25,1,0,1,0,0,0,0,0,0,10.7,6,8.4,1.3,Clothing
586,2023-12-11,CUST586,Male,50,Electronics,1,50,50,CUST586,50-59,0,12,0,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1,0,0,0,0,1,0,1,0,3,0.7,1.8,0,Electronics
587,2023-06-08,CUST587,Female,40,Beauty,4,300,1200,CUST587,40-49,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1200,4,1200,4,0,0,0,1,0,0,0,0,18.5,13.3,15.9,0,Beauty
588,2023-04-26,CUST588,Male,38,Electronics,2,30,60,CUST588,30-39,0,4,0,0,0,1,0,0,0,0,0,0,0,0,60,2,60,2,0,0,1,0,0,0,1,0,9.1,2.4,5.8,0,Electronics
589,2023-04-12,CUST589,Female,36,Beauty,2,500,1000,CUST589,30-39,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1000,2,1000,2,0,0,1,0,0,0,0,0,27.4,13,20.2,0,Beauty
590,2023-03-17,CUST590,Male,36,Clothing,3,300,900,CUST590,30-39,0,3,0,0,1,0,0,0,0,0,0,0,0,0,900,3,900,3,0,0,1,0,0,0,1,0,7.6,1.2,4.4,6.5,Clothing
591,2023-01-13,CUST591,Male,53,Electronics,4,25,100,CUST591,50-59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,4,100,4,0,0,0,0,1,0,1,0,-0.1,-8.8,-4.5,2.5,Electronics
592,2023-01-24,CUST592,Female,46,Beauty,4,500,2000,CUST592,40-49,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000,4,2000,4,0,0,0,1,0,0,0,0,3.2,-0.7,1.2,0,Beauty
593,2023-05-06,CUST593,Male,35,Electronics,2,30,60,CUST593,30-39,0,5,0,0,0,0,1,0,0,0,0,0,0,0,60,2,60,2,0,0,1,0,0,0,1,0,18.6,7.2,12.9,0,Electronics
594,2023-09-01,CUST594,Female,19,Electronics,2,300,600,CUST594,Under 20,0,9,0,0,0,0,0,0,0,0,1,0,0,0,600,2,600,2,1,0,0,0,0,0,0,0,24.1,13.5,18.8,0,Electronics
595,2023-11-09,CUST595,Female,18,Clothing,4,500,2000,CUST595,Under 20,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2000,4,2000,4,1,0,0,0,0,0,0,0,11,4.4,7.7,1.1,Clothing
596,2023-02-07,CUST596,Female,64,Electronics,1,300,300,CUST596,60+,0,2,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,1,0,0,0,0,0,1,0,0,8.9,-0.1,4.4,0,Electronics
597,2023-08-22,CUST597,Male,22,Beauty,4,300,1200,CUST597,20-29,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1200,4,1200,4,0,1,0,0,0,0,1,0,24.4,15.3,19.9,0,Beauty
598,2023-08-01,CUST598,Male,37,Beauty,4,30,120,CUST598,30-39,0,8,0,0,0,0,0,0,0,1,0,0,0,0,120,4,120,4,0,0,1,0,0,0,1,0,24,15.4,19.7,0,Beauty
599,2023-11-19,CUST599,Female,28,Beauty,2,50,100,CUST599,20-29,0,11,0,0,0,0,0,0,0,0,0,0,1,0,100,2,100,2,0,1,0,0,0,0,0,0,7.1,-0.6,3.2,0,Beauty
600,2023-10-22,CUST600,Female,59,Beauty,2,500,1000,CUST600,50-59,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1000,2,1000,2,0,0,0,0,1,0,0,0,11.2,3.5,7.3,0,Beauty
601,2023-04-10,CUST601,Male,19,Clothing,1,30,30,CUST601,Under 20,0,4,0,0,0,1,0,0,0,0,0,0,0,0,30,1,30,1,1,0,0,0,0,0,1,0,17.8,3.9,10.9,0,Clothing
602,2023-12-23,CUST602,Female,20,Electronics,1,300,300,CUST602,20-29,0,12,0,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1,0,1,0,0,0,0,0,0,4.8,0.8,2.8,7.5,Electronics
603,2023-07-16,CUST603,Female,40,Clothing,3,30,90,CUST603,40-49,0,7,0,0,0,0,0,0,1,0,0,0,0,0,90,3,90,3,0,0,0,1,0,0,0,0,27.2,19.9,23.6,1.1,Clothing
604,2023-09-11,CUST604,Female,29,Electronics,4,50,200,CUST604,20-29,0,9,0,0,0,0,0,0,0,0,1,0,0,0,200,4,200,4,0,1,0,0,0,0,0,0,24.3,16.7,20.5,0,Electronics
605,2023-07-24,CUST605,Male,37,Electronics,2,500,1000,CUST605,30-39,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1000,2,1000,2,0,0,1,0,0,0,1,0,26.4,18.4,22.4,7.3,Electronics
606,2023-05-05,CUST606,Male,22,Electronics,1,50,50,CUST606,20-29,0,5,0,0,0,0,1,0,0,0,0,0,0,0,50,1,50,1,0,1,0,0,0,0,1,0,14.5,8.5,11.5,0.1,Electronics
607,2023-03-17,CUST607,Male,54,Clothing,3,25,75,CUST607,50-59,0,3,0,0,1,0,0,0,0,0,0,0,0,0,75,3,75,3,0,0,0,0,1,0,1,0,7.6,1.2,4.4,6.5,Clothing
608,2023-12-02,CUST608,Female,55,Electronics,3,500,1500,CUST608,50-59,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1500,3,1500,3,0,0,0,0,1,0,0,0,4.1,2.3,3.2,2.8,Electronics
609,2023-12-19,CUST609,Female,47,Clothing,2,50,100,CUST609,40-49,0,12,0,0,0,0,0,0,0,0,0,0,0,1,100,2,100,2,0,0,0,1,0,0,0,0,-0.2,-3.7,-2,0.3,Clothing
610,2023-01-03,CUST610,Female,26,Beauty,2,300,600,CUST610,20-29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,600,2,600,2,0,1,0,0,0,0,0,0,4.4,2.8,3.6,3.3,Beauty
611,2023-02-24,CUST611,Male,51,Beauty,3,500,1500,CUST611,50-59,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1500,3,1500,3,0,0,0,0,1,0,1,0,-2.2,-9.5,-5.9,0,Beauty
612,2023-08-06,CUST612,Female,61,Electronics,1,500,500,CUST612,60+,0,8,0,0,0,0,0,0,0,1,0,0,0,0,500,1,500,1,0,0,0,0,0,1,0,0,24.2,16.1,20.1,3.8,Electronics
